label,start,end,trading_days,benchmark_final,benchmark_return_pct,active_final,active_return_pct,excess_pct,max_drawdown_pct,buys,sells,open_positions,closed_trades,trade_win_rate_pct,avg_trade_return_pct,median_trade_return_pct,avg_hold_days,case,exit,entry_gate,min_ratio,max_positions,active_slot
ma5_and_market_break_ma10,2020-02-19,2020-06-30,93,922283.5701982146,-7.771642980178539,922268.5257648828,-7.773147423511717,-0.0016312155846631704,-34.09206876751286,93,93,0,93,39.784946236559136,-0.6611982766879348,-1.531089139969899,10.35483870967742,us_bear_2022_defense,ma5_and_market_break_ma10,spy_above_ma5_and_ma5_up,0.5,20,25000.0
break_prev3_low,2020-02-19,2020-06-30,93,922283.5701982146,-7.771642980178539,922259.0735801995,-7.774092641980046,-0.0026560830970745464,-33.77317257473196,37,37,0,37,37.83783783783784,0.7206256917025763,-1.3523817777200464,13.54054054054054,us_bear_2022_defense,break_prev3_low,spy_above_ma10,0.7,10,25000.0
break_prev3_low,2020-02-19,2020-06-30,93,922283.5701982146,-7.771642980178539,922244.3822301776,-7.775561776982231,-0.004249015086388308,-34.371889211501085,65,59,6,59,35.59322033898305,0.5363724172873477,-2.0516999130443137,12.830508474576272,us_bear_2022_defense,break_prev3_low,spy_above_ma10,0.5,10,25000.0
baseline_ma5,2020-02-19,2020-06-30,93,922283.5701982146,-7.771642980178539,922177.6709571064,-7.782232904289366,-0.011482286417119347,-33.7336886948599,49,49,0,49,40.816326530612244,-0.24649249024596104,-0.990269649871478,6.979591836734694,us_bear_2022_defense,baseline_ma5,spy_above_ma5_and_ma5_up,0.65,10,25000.0
break_prev3_low,2020-02-19,2020-06-30,93,922283.5701982146,-7.771642980178539,922154.3405586131,-7.784565944138688,-0.014011920387324572,-33.95091703860415,35,30,5,30,33.33333333333333,0.09560905089449918,-1.8352265556485559,12.233333333333333,us_bear_2022_defense,break_prev3_low,spy_ret20_positive,0.5,5,25000.0
market_break_ma10_sell_lowest_50pct,2020-02-19,2020-06-30,93,922283.5701982146,-7.771642980178539,922137.9484297594,-7.786205157024062,-0.015789261910403862,-34.17687311582803,62,62,0,62,41.935483870967744,-0.1596178008246262,-1.0551127279601669,13.548387096774194,us_bear_2022_defense,market_break_ma10_sell_lowest_50pct,spy_above_ma5_and_ma5_up,0.6,none,50000.0
market_break_ma10_sell_lowest_50pct,2020-02-19,2020-06-30,93,922283.5701982146,-7.771642980178539,922137.9484297594,-7.786205157024062,-0.015789261910403862,-34.17687311582803,62,62,0,62,41.935483870967744,-0.1596178008246262,-1.0551127279601669,13.548387096774194,us_bear_2022_defense,market_break_ma10_sell_lowest_50pct,spy_above_ma5_and_ma5_up,0.6,20,50000.0
break_prev3_low,2020-02-19,2020-06-30,93,922283.5701982146,-7.771642980178539,922028.5172320902,-7.797148276790978,-0.02765450609399922,-33.97831663864675,46,44,2,44,36.36363636363637,0.8872214339086982,-1.4826434603092076,13.181818181818182,us_bear_2022_defense,break_prev3_low,always,0.65,10,25000.0
break_prev3_low,2020-02-19,2020-06-30,93,922283.5701982146,-7.771642980178539,922028.5172320902,-7.797148276790978,-0.02765450609399922,-33.97831663864675,46,44,2,44,36.36363636363637,0.8872214339086982,-1.4826434603092076,13.181818181818182,us_bear_2022_defense,break_prev3_low,spy_above_ma10_or_up_day,0.65,10,25000.0
break_prev3_low,2020-02-19,2020-06-30,93,922283.5701982146,-7.771642980178539,922028.5172320902,-7.797148276790978,-0.02765450609399922,-33.97831663864675,46,44,2,44,36.36363636363637,0.8872214339086982,-1.4826434603092076,13.181818181818182,us_bear_2022_defense,break_prev3_low,spy_above_ma20_or_up_day,0.65,10,25000.0
break_prev3_low,2020-02-19,2020-06-30,93,922283.5701982146,-7.771642980178539,922023.9838400474,-7.797601615995264,-0.02814604602697779,-33.82908032808321,24,23,1,23,34.78260869565217,0.3409314399056335,-1.8098531223623704,13.304347826086957,us_bear_2022_defense,break_prev3_low,spy_above_ma5,0.7,5,50000.0
break_prev3_low,2020-02-19,2020-06-30,93,922283.5701982146,-7.771642980178539,922014.0091042587,-7.798599089574132,-0.029227571938417185,-34.956805996638764,51,49,2,49,36.734693877551024,0.8137456175652906,-1.8098531223623704,14.489795918367347,us_bear_2022_defense,break_prev3_low,spy_above_ma10,0.55,10,50000.0
baseline_ma5,2020-02-19,2020-06-30,93,922283.5701982146,-7.771642980178539,922013.382202552,-7.798661779744798,-0.02929554471023943,-33.814944179157195,125,125,0,125,41.6,-0.3796744976494658,-0.9227121878030875,5.944,us_bear_2022_defense,baseline_ma5,spy_above_ma5_and_ma5_up,0.6,none,25000.0
break_prev3_low,2020-02-19,2020-06-30,93,922283.5701982146,-7.771642980178539,922009.8881164243,-7.799011188357563,-0.02967439631733626,-34.26136547888792,111,102,9,102,39.21568627450981,0.5401787232013711,-1.4021305752689617,12.637254901960784,us_bear_2022_defense,break_prev3_low,spy_above_ma10_or_up_day,0.6,20,25000.0
penalty_adjusted_score_lt_20pct,2020-02-19,2020-06-30,93,922283.5701982146,-7.771642980178539,921999.1816104776,-7.800081838952233,-0.030835265522066724,-34.96859632709053,161,160,1,160,34.375,-0.2912707779395024,-1.1177917671057525,7.3375,us_bear_2022_defense,penalty_adjusted_score_lt_20pct,spy_above_ma20,0.5,none,50000.0
