symbol,date,yoy,yoy_positive,turned_positive,fwd20,excess20,fwd60,excess60
1319.TW,2021-07-23,0.2742,True,False,-0.1247,-0.0745,-0.0961,-0.0885
1319.TW,2022-04-20,0.1191,True,False,0.1039,0.1743,0.5489,0.6782
1319.TW,2022-05-17,0.2255,True,False,0.2659,0.2788,0.4467,0.4817
1319.TW,2022-05-30,0.2255,True,False,0.2354,0.3034,0.3159,0.38
1319.TW,2022-06-07,0.2255,True,False,0.1812,0.31,0.3167,0.3839
1319.TW,2022-06-15,0.2162,True,False,0.1021,0.1779,0.2266,0.2963
1319.TW,2022-06-21,0.2162,True,False,0.0499,0.0997,0.2549,0.3083
1319.TW,2022-07-07,0.2162,True,False,-0.0258,-0.084,-0.0417,0.0191
1319.TW,2022-07-15,0.2057,True,False,-0.0713,-0.1358,-0.0879,0.0247
1319.TW,2022-07-22,0.2057,True,False,0.0809,0.0382,0.0,0.1327
1319.TW,2022-07-29,0.2057,True,False,0.0518,0.0362,-0.1046,0.0743
1319.TW,2022-08-08,0.2057,True,False,0.0631,0.1059,-0.0662,0.0952
1319.TW,2022-08-15,0.2582,True,False,0.1048,0.1532,-0.0948,0.048
1319.TW,2022-08-25,0.2582,True,False,0.0173,0.0954,-0.118,-0.0748
1319.TW,2022-08-30,0.2582,True,False,-0.0629,0.0356,-0.1324,-0.132
1319.TW,2022-09-08,0.2582,True,False,-0.1298,-0.0696,-0.1107,-0.1501
1319.TW,2022-09-20,0.1876,True,False,-0.1423,-0.0247,-0.1171,-0.1326
1319.TW,2022-11-08,0.2656,True,False,0.0508,-0.0841,-0.0594,-0.2746
1319.TW,2022-11-16,0.1417,True,False,0.0746,0.0719,-0.0219,-0.0842
1319.TW,2022-11-28,0.1417,True,False,-0.0844,-0.056,-0.034,-0.1186
1319.TW,2022-12-14,0.0736,True,False,-0.1276,-0.1367,-0.0449,-0.1302
1319.TW,2023-01-16,0.0187,True,False,0.029,-0.0048,0.1079,0.1036
1319.TW,2023-01-30,0.0187,True,False,-0.0432,-0.032,0.1047,0.1295
1319.TW,2023-02-17,-0.141,False,False,0.0112,0.0121,0.1457,0.1158
1319.TW,2023-02-23,-0.141,False,False,0.0338,0.0167,0.1184,0.0635
1319.TW,2023-03-07,-0.141,False,False,0.0556,0.0581,0.1669,0.1252
1319.TW,2023-03-15,0.3894,True,True,0.0808,0.0574,0.1593,0.0407
1319.TW,2023-03-21,0.3894,True,True,0.0211,0.0215,0.1885,0.0823
1319.TW,2023-03-29,0.3894,True,True,0.0441,0.0681,0.1657,0.0957
1319.TW,2023-04-07,0.3894,True,True,0.0495,0.0697,0.1657,0.0848
1319.TW,2023-04-27,0.1474,True,False,0.0387,-0.047,0.1944,0.0674
1319.TW,2023-05-17,-0.0215,False,False,0.0553,-0.0355,0.2202,0.1723
1319.TW,2023-05-24,-0.0215,False,False,0.1215,0.0479,0.2904,0.2641
1319.TW,2023-05-29,-0.0215,False,False,0.0947,0.0762,0.2897,0.2731
1319.TW,2023-06-02,-0.0215,False,False,0.0978,0.0643,0.389,0.3756
1319.TW,2023-06-09,-0.0215,False,False,0.0526,0.0417,0.3905,0.3902
1319.TW,2023-06-30,0.1115,True,True,0.1499,0.1322,0.4953,0.5243
1319.TW,2023-07-13,-0.0086,False,False,0.1169,0.1379,0.4638,0.4853
1319.TW,2023-07-25,-0.0086,False,False,0.1358,0.1668,0.4477,0.4865
1319.TW,2023-08-08,-0.0086,False,False,0.1314,0.1358,0.2612,0.2734
1319.TW,2023-08-15,0.0328,True,True,0.1874,0.1846,0.2682,0.2517
1319.TW,2023-08-23,0.0328,True,True,0.2601,0.2609,0.2407,0.1919
1319.TW,2023-08-25,0.0328,True,True,0.2786,0.2938,0.2254,0.1708
1319.TW,2023-08-29,0.0328,True,True,0.2254,0.2567,0.18,0.1391
1319.TW,2023-09-08,0.0328,True,True,0.1304,0.1147,0.2464,0.1941
1319.TW,2023-09-27,0.1753,True,False,-0.0444,-0.0432,-0.0419,-0.1348
1319.TW,2023-10-03,0.1753,True,False,-0.0241,-0.0322,-0.0445,-0.1437
1319.TW,2023-10-11,0.1349,True,False,0.0089,0.0013,-0.0444,-0.0939
1319.TW,2023-11-07,0.1349,True,False,0.043,0.0126,0.0797,-0.0071
1319.TW,2023-12-04,0.1853,True,False,-0.0245,-0.0519,0.2452,0.0414
1319.TW,2024-01-15,0.2382,True,False,0.2221,0.1328,0.59,0.4294
1319.TW,2024-01-23,0.2382,True,False,0.2531,0.1878,0.4838,0.3033
1319.TW,2024-02-05,0.2382,True,False,0.3176,0.1768,0.3706,0.1613
1319.TW,2024-02-26,0.5275,True,False,0.2474,0.1525,0.1947,0.0096
1319.TW,2024-03-12,-0.1693,False,False,0.1389,0.0871,0.0602,-0.0586
1319.TW,2024-03-27,-0.1693,False,False,-0.072,-0.0615,-0.082,-0.2485
1319.TW,2024-04-09,-0.1693,False,False,-0.0531,-0.0374,-0.0675,-0.2467
1319.TW,2024-04-12,0.052,True,True,-0.1521,-0.1595,-0.1982,-0.4175
1319.TW,2024-05-20,0.1999,True,False,-0.0277,-0.1222,-0.2629,-0.341
1319.TW,2024-05-28,0.1999,True,False,-0.0306,-0.1007,-0.2159,-0.266
1319.TW,2024-06-04,0.1999,True,False,-0.0193,-0.1436,-0.1527,-0.2451
1319.TW,2024-06-11,0.1481,True,False,-0.1139,-0.2544,-0.14,-0.1393
1319.TW,2024-06-17,0.1481,True,False,-0.1096,-0.2024,-0.1052,-0.0648
1319.TW,2024-08-20,0.0504,True,False,0.1206,0.1527,0.19,0.1437
1319.TW,2024-08-26,0.0504,True,False,0.1715,0.1508,0.1821,0.1209
1319.TW,2024-09-05,0.0504,True,False,0.0354,-0.0514,0.1869,0.0464
1319.TW,2024-09-20,0.0239,True,False,-0.0536,-0.1278,-0.0089,-0.0744
1326.TW,2018-01-18,0.2266,True,False,0.0,0.0253,-0.0046,0.0558
1326.TW,2018-01-22,0.2266,True,False,-0.0046,0.0349,0.0046,0.0715
1326.TW,2018-01-25,0.2266,True,False,-0.0367,0.0161,0.0,0.0739
1326.TW,2018-02-21,0.1245,True,False,0.0137,-0.0115,0.0639,0.0658
1326.TW,2018-02-23,0.1245,True,False,0.0046,0.0021,0.055,0.0569
1326.TW,2018-03-12,0.0105,True,False,0.0279,0.0475,0.0791,0.0981
1326.TW,2018-04-09,0.0105,True,False,-0.0089,0.0178,0.1339,0.1437
1326.TW,2018-04-30,0.1911,True,False,0.0731,0.0499,0.1163,0.0481
1326.TW,2018-05-07,0.1911,True,False,0.0588,0.0198,0.1541,0.069
1326.TW,2018-05-10,0.1911,True,False,0.0543,0.0196,0.135,0.0654
1326.TW,2018-05-28,0.1991,True,False,0.0085,0.0268,0.0764,0.0393
1326.TW,2018-06-04,0.1991,True,False,0.0598,0.0774,0.1126,0.0597
1326.TW,2018-06-07,0.1991,True,False,0.0265,0.0565,0.1174,0.0668
1326.TW,2018-06-21,0.2246,True,False,0.0354,0.0102,0.1041,0.0499
1326.TW,2018-06-29,0.2246,True,False,0.0322,-0.0288,0.115,0.0398
1326.TW,2018-07-24,0.2166,True,False,0.0259,0.0276,-0.0172,0.0483
1326.TW,2018-08-07,0.2166,True,False,0.0125,-0.005,-0.0833,-0.0003
1326.TW,2018-08-21,0.1742,True,False,0.0168,0.0068,-0.0966,-0.0144
1326.TW,2018-08-31,0.1742,True,False,0.0447,0.0401,-0.1504,-0.025
1326.TW,2018-09-13,0.2391,True,False,-0.0415,0.0262,-0.1286,-0.005
1326.TW,2019-03-29,-0.0806,False,False,-0.0089,-0.055,-0.016,-0.0457
1326.TW,2019-05-02,-0.0878,False,False,-0.0531,0.0144,-0.0997,-0.1113
1326.TW,2019-06-18,-0.1684,False,False,-0.0695,-0.1259,-0.1522,-0.2247
1326.TW,2020-11-10,-0.152,False,False,0.0647,-0.0562,0.0903,-0.1915
1326.TW,2020-11-26,-0.0942,False,False,-0.0075,-0.0419,0.1029,-0.1017
1326.TW,2020-12-03,-0.0942,False,False,0.0641,0.0047,0.1156,-0.0523
1326.TW,2020-12-16,0.0,True,True,0.0702,-0.0539,0.0789,-0.0658
1326.TW,2020-12-21,0.0,True,True,0.0259,-0.1299,0.0765,-0.0737
1326.TW,2020-12-28,0.0,True,True,-0.0037,-0.1349,0.0829,-0.0904
1326.TW,2021-01-07,0.0,True,True,-0.0618,-0.1204,0.0723,-0.0316
1326.TW,2021-02-17,0.1811,True,False,0.0419,0.0821,0.0024,0.0675
1326.TW,2021-03-03,0.1811,True,False,-0.0034,0.0014,-0.008,-0.025
1326.TW,2021-03-29,0.1995,True,False,0.0341,-0.0039,-0.033,-0.0459
1326.TW,2021-04-09,0.1995,True,False,0.035,0.0314,-0.0192,-0.0323
1326.TW,2021-05-06,0.5496,True,False,-0.0585,-0.0633,-0.0984,-0.0944
1326.TW,2021-06-01,0.8224,True,False,-0.0287,-0.0377,-0.0352,-0.0258
1326.TW,2021-07-05,0.7842,True,False,-0.0072,0.0025,-0.0048,0.0185
1326.TW,2021-07-14,0.5468,True,False,-0.0074,0.0136,0.013,0.0554
1326.TW,2021-08-02,0.5468,True,False,0.0072,-0.0044,-0.03,-0.0246
1326.TW,2021-08-27,0.4787,True,False,0.023,0.0169,-0.0267,-0.0437
1326.TW,2021-09-07,0.4787,True,False,0.0181,0.0643,-0.0411,-0.0401
1326.TW,2021-09-13,0.613,True,False,-0.0085,0.0531,-0.0254,-0.0293
1326.TW,2021-09-27,0.613,True,False,-0.0299,-0.0124,-0.0454,-0.0586
1326.TW,2021-10-06,0.613,True,False,-0.0347,-0.0584,-0.0323,-0.1263
1326.TW,2022-05-27,0.102,True,False,0.0062,0.0424,-0.0765,-0.0501
1326.TW,2022-06-09,0.102,True,False,-0.0883,0.0387,-0.1296,-0.0423
1326.TW,2022-06-28,0.0859,True,False,-0.1094,-0.09,-0.1185,-0.0709
1326.TW,2022-11-14,-0.0411,False,False,-0.0405,-0.076,-0.0338,-0.1376
1326.TW,2022-11-24,-0.0411,False,False,-0.0528,-0.0177,-0.0434,-0.0891
1326.TW,2023-01-09,-0.1562,False,False,-0.0313,-0.0935,-0.0639,-0.1138
1326.TW,2023-01-13,-0.0781,False,False,-0.011,-0.0375,-0.0428,-0.0557
1326.TW,2023-02-23,-0.1563,False,False,-0.0348,-0.0519,-0.0431,-0.098
1476.TW,2018-03-09,0.2399,True,False,0.1529,0.1529,0.104,0.0967
1476.TW,2018-03-15,0.2066,True,False,0.0928,0.1267,0.0868,0.1016
1476.TW,2018-03-21,0.2066,True,False,0.0246,0.0711,0.0116,0.0396
1476.TW,2018-03-28,0.2066,True,False,0.0543,0.0816,0.0337,0.0562
1476.TW,2018-04-02,0.2066,True,False,-0.0513,-0.0112,0.0313,0.0459
1476.TW,2018-04-16,0.3811,True,False,-0.0067,0.0012,-0.0772,-0.0699
1476.TW,2018-05-09,0.3811,True,False,0.0527,0.0173,-0.0572,-0.1207
1476.TW,2018-06-01,0.2895,True,False,-0.0436,-0.0399,0.0343,-0.0261
1476.TW,2018-06-29,0.1649,True,False,-0.0108,-0.0717,0.1409,0.0657
1476.TW,2018-07-05,0.1649,True,False,-0.0324,-0.0919,0.0774,-0.0078
1476.TW,2018-07-09,0.1649,True,False,-0.0201,-0.0707,0.0731,0.0181
1476.TW,2018-07-13,0.0634,True,False,0.0849,0.0481,0.0619,0.0578
1476.TW,2018-07-31,0.0634,True,False,0.0709,0.0627,-0.0071,0.1104
1476.TW,2018-08-08,0.0634,True,False,-0.0227,-0.0325,-0.0133,0.0737
1476.TW,2018-08-21,0.1968,True,False,-0.0075,-0.0176,-0.0189,0.0633
1476.TW,2018-09-11,-0.0401,False,False,-0.105,-0.0087,-0.1129,0.0103
1476.TW,2018-09-21,-0.0401,False,False,-0.123,-0.0182,-0.1503,-0.0173
1476.TW,2018-10-30,0.0491,True,True,0.0642,0.0628,-0.0432,-0.0484
1476.TW,2018-11-14,0.1916,True,False,-0.1244,-0.1095,-0.0923,-0.0986
1476.TW,2018-11-28,0.1916,True,False,-0.1321,-0.0886,-0.0803,-0.108
1476.TW,2018-11-30,0.1916,True,False,-0.1008,-0.0845,-0.0698,-0.0927
1476.TW,2019-01-02,-0.0367,False,False,-0.0114,-0.0465,0.2401,0.1102
1476.TW,2019-01-07,-0.0367,False,False,-0.0403,-0.0929,0.1944,0.0498
1476.TW,2019-01-15,0.0741,True,True,-0.0306,-0.0813,0.2194,0.0856
1476.TW,2019-01-18,0.0741,True,True,-0.0125,-0.0673,0.2256,0.1016
1476.TW,2019-02-11,0.0027,True,False,0.083,0.057,0.1196,0.053
1476.TW,2019-03-11,-0.0649,False,False,0.1986,0.1284,0.1444,0.1241
1476.TW,2019-04-09,-0.0649,False,False,-0.0144,-0.0285,-0.0191,-0.0265
1476.TW,2019-04-18,-0.0949,False,False,-0.0651,-0.0113,-0.035,-0.041
1476.TW,2019-04-23,-0.0949,False,False,-0.0289,0.0271,-0.0393,-0.0351
1476.TW,2019-05-21,-0.1185,False,False,-0.0319,-0.0619,-0.0748,-0.0962
1476.TW,2019-06-21,0.1102,True,True,0.0209,-0.0144,0.0097,-0.05
1476.TW,2019-07-01,0.1102,True,True,0.0335,0.0152,0.0587,0.0301
1476.TW,2019-07-04,0.1102,True,True,0.0058,-0.0064,0.056,0.0026
1476.TW,2019-07-11,0.0137,True,False,-0.0115,0.0068,0.0204,-0.0241
1476.TW,2019-07-15,0.0137,True,False,-0.0533,-0.0194,0.0248,-0.0383
1476.TW,2019-07-23,0.0137,True,False,-0.0752,-0.0453,0.0073,-0.0507
1476.TW,2019-07-31,0.0137,True,False,-0.0779,-0.0507,-0.0036,-0.0918
1476.TW,2019-08-30,0.0396,True,False,0.0964,0.0499,0.0312,-0.0866
1476.TW,2019-09-04,0.0396,True,False,0.0548,0.0147,-0.0013,-0.1175
1476.TW,2019-09-06,0.0396,True,False,0.0243,-0.0032,-0.0013,-0.1156
1476.TW,2019-09-18,0.2682,True,False,0.0211,-0.0131,-0.0198,-0.1599
1476.TW,2019-09-20,0.2682,True,False,0.0073,-0.037,0.0,-0.1594
1476.TW,2019-10-02,0.2682,True,False,-0.038,-0.09,-0.038,-0.1822
1476.TW,2019-10-04,0.2682,True,False,-0.0526,-0.1436,-0.0359,-0.1745
1476.TW,2019-10-15,0.032,True,False,-0.023,-0.072,-0.0242,-0.1148
1476.TW,2019-10-18,0.032,True,False,-0.0218,-0.0712,-0.0278,-0.1421
1476.TW,2019-10-22,0.032,True,False,-0.0395,-0.0947,-0.0191,-0.1195
1476.TW,2019-11-15,-0.0198,False,False,-0.0222,-0.0721,-0.0754,-0.1057
1476.TW,2019-11-20,-0.0198,False,False,0.0211,-0.032,-0.0905,-0.0881
1476.TW,2019-11-28,-0.0198,False,False,0.015,-0.0323,-0.1037,-0.0946
1476.TW,2019-12-11,0.0257,True,True,0.0139,-0.0203,-0.3375,-0.1619
1476.TW,2019-12-17,0.0257,True,True,0.0186,0.0242,-0.5006,-0.2454
1476.TW,2020-01-03,0.0257,True,True,-0.0919,-0.062,-0.3382,-0.1767
1476.TW,2020-01-14,0.0733,True,False,-0.0809,-0.0411,-0.3186,-0.1626
1476.TW,2020-07-30,-0.1765,False,False,0.0842,0.0794,0.087,0.0731
1476.TW,2020-08-04,-0.1765,False,False,0.1023,0.1018,0.0908,0.0937
1476.TW,2020-08-26,0.1103,True,True,-0.0661,-0.0531,0.0751,-0.0318
1476.TW,2020-08-28,0.1103,True,True,-0.102,-0.0745,0.0383,-0.0627
1476.TW,2020-10-12,0.1592,True,True,0.1281,0.1183,0.1598,-0.0042
1476.TW,2020-10-20,0.1592,True,True,0.0934,0.0217,0.1158,-0.1606
1476.TW,2020-11-02,0.1592,True,True,0.054,-0.0417,0.0856,-0.2272
1476.TW,2020-12-22,0.0573,True,False,0.0076,-0.1636,0.1929,0.02
1476.TW,2020-12-28,0.0573,True,False,0.0049,-0.1263,0.1646,-0.0087
1476.TW,2021-01-06,0.0573,True,False,-0.0177,-0.1077,0.1868,0.0587
1476.TW,2021-02-03,0.3495,True,False,0.1528,0.1487,0.4128,0.4529
1476.TW,2021-03-08,0.2096,True,False,0.1481,0.0996,0.4489,0.4102
1476.TW,2021-03-24,0.286,True,False,0.1374,0.0637,0.3531,0.3109
1476.TW,2021-04-08,0.286,True,False,0.14,0.1317,0.324,0.3142
1476.TW,2021-04-22,0.6343,True,False,0.1561,0.1963,0.1016,0.0987
1476.TW,2021-05-03,0.6343,True,False,0.2011,0.2094,0.1173,0.1282
1476.TW,2021-05-18,1.1182,True,False,0.0,-0.0484,-0.0561,-0.0958
1476.TW,2021-05-26,1.1182,True,False,-0.02,-0.0364,-0.1999,-0.1823
1476.TW,2021-06-02,1.1182,True,False,0.0,-0.0044,-0.1437,-0.1412
1476.TW,2021-06-22,0.6694,True,False,-0.0865,-0.1039,-0.0187,-0.0714
1476.TW,2021-07-02,0.6694,True,False,-0.0701,-0.0564,-0.0517,-0.0594
1476.TW,2021-08-02,0.6809,True,False,-0.0631,-0.0747,0.0098,0.0153
1476.TW,2021-08-30,0.2675,True,False,0.0743,0.0994,0.0761,0.0693
1476.TW,2021-09-01,0.2675,True,False,0.0572,0.1072,0.0537,0.0739
1476.TW,2021-09-09,0.2675,True,False,-0.0346,0.0185,0.064,0.0533
1476.TW,2021-09-17,0.2468,True,False,-0.0537,-0.026,-0.0033,-0.0018
1476.TW,2021-09-24,0.2468,True,False,-0.0537,-0.0304,-0.0065,-0.0137
1476.TW,2021-10-05,0.2468,True,False,-0.0166,-0.044,0.0381,-0.0597
1476.TW,2021-10-26,-0.2161,False,False,0.0384,0.0126,0.015,-0.0646
1476.TW,2021-11-05,-0.2161,False,False,-0.0231,-0.0496,0.0083,-0.0529
1476.TW,2021-11-15,-0.1899,False,False,-0.0462,-0.0501,-0.0938,-0.1415
1476.TW,2021-12-08,-0.1899,False,False,0.0354,-0.0036,-0.3159,-0.261
1476.TW,2021-12-21,0.2546,True,True,-0.0194,-0.0662,-0.2637,-0.2485
1476.TW,2022-01-04,0.2546,True,True,-0.0406,-0.0314,-0.2512,-0.1566
1476.TW,2022-02-10,0.1311,True,False,-0.2886,-0.2152,-0.1789,-0.0351
1476.TW,2022-12-07,-0.1102,False,False,0.0252,0.054,-0.0524,-0.0968
1476.TW,2022-12-15,-0.1267,False,False,0.0421,0.0221,-0.0021,-0.0896
1476.TW,2022-12-21,-0.1267,False,False,0.0508,-0.0414,0.0519,-0.0671
1476.TW,2022-12-30,-0.1267,False,False,0.0111,-0.1107,-0.0131,-0.1219
1476.TW,2023-01-05,-0.1267,False,False,0.0348,-0.0828,-0.002,-0.104
1476.TW,2023-01-09,-0.1267,False,False,0.001,-0.0612,-0.0142,-0.0641
1476.TW,2023-01-13,-0.3696,False,False,-0.0061,-0.0325,-0.0131,-0.026
1476.TW,2023-01-17,-0.3696,False,False,-0.0224,-0.051,-0.0081,-0.0246
1476.TW,2023-02-07,-0.3696,False,False,-0.0516,-0.0617,-0.0283,-0.0182
1476.TW,2023-02-14,-0.4285,False,False,-0.1067,-0.0689,-0.0524,-0.0433
1476.TW,2023-03-23,-0.2782,False,False,0.0149,0.058,0.1011,0.0297
1476.TW,2023-04-11,-0.3578,False,False,-0.0133,0.0119,0.0532,-0.0035
1476.TW,2023-04-26,-0.3578,False,False,-0.0583,-0.1182,0.1348,0.0227
1476.TW,2023-05-03,-0.3578,False,False,-0.062,-0.1384,0.1335,0.0124
1476.TW,2023-05-18,-0.3149,False,False,0.0575,-0.0223,0.0777,0.042
1476.TW,2023-06-02,-0.3149,False,False,0.1109,0.0774,0.0596,0.0462
1476.TW,2023-06-12,-0.2468,False,False,0.0457,0.0422,0.0795,0.0976
1476.TW,2023-06-14,-0.2468,False,False,0.0425,0.0368,0.0946,0.1394
1476.TW,2023-07-04,-0.2468,False,False,0.0404,0.0378,-0.0577,-0.0038
1476.TW,2023-07-18,-0.3387,False,False,-0.012,0.0327,-0.003,0.0247
1476.TW,2023-08-04,-0.3387,False,False,-0.0566,-0.046,-0.0493,-0.006
1476.TW,2023-08-08,-0.3387,False,False,-0.049,-0.0447,0.02,0.0322
1476.TW,2023-08-31,-0.2598,False,False,-0.0432,-0.019,0.1532,0.1091
1476.TW,2023-09-08,-0.2598,False,False,-0.0307,-0.0464,0.1305,0.0782
1476.TW,2023-10-11,-0.1785,False,False,0.1545,0.1469,0.0891,0.0396
1476.TW,2023-10-17,-0.1785,False,False,0.105,0.0856,0.0534,0.008
1476.TW,2023-10-25,-0.1785,False,False,0.0734,0.0159,-0.0132,-0.0703
1476.TW,2023-11-02,-0.1785,False,False,0.1063,0.0513,0.0261,-0.0888
1476.TW,2023-11-15,0.2666,True,True,-0.024,-0.0316,-0.1079,-0.2139
1476.TW,2023-11-27,0.2666,True,True,-0.0551,-0.0792,-0.0293,-0.1503
1476.TW,2024-01-25,0.0158,True,False,-0.0109,-0.103,-0.0809,-0.2379
1476.TW,2024-02-01,0.0158,True,False,0.018,-0.132,-0.0988,-0.302
1476.TW,2024-02-21,0.2497,True,False,0.0018,-0.1129,-0.1284,-0.3111
1476.TW,2024-03-01,0.2497,True,False,-0.016,-0.121,-0.1186,-0.315
1476.TW,2024-03-08,0.2497,True,False,-0.0405,-0.0975,-0.0986,-0.1893
1476.TW,2024-03-14,0.0903,True,False,-0.0919,-0.1235,-0.0529,-0.1902
1476.TW,2024-03-29,0.0903,True,False,-0.0489,-0.0517,-0.0157,-0.1899
1476.TW,2024-04-10,0.0903,True,False,-0.1027,-0.0873,-0.0083,-0.185
1476.TW,2024-04-29,0.1797,True,False,-0.0626,-0.1533,0.0019,-0.131
1476.TW,2024-06-06,0.1312,True,False,0.0229,-0.0781,0.0191,-0.0198
1476.TW,2024-06-24,0.2782,True,False,-0.0037,0.0092,0.0149,0.0308
1476.TW,2024-07-05,0.2782,True,False,-0.097,0.0252,0.0131,0.0509
1476.TW,2024-07-15,0.2664,True,False,-0.0858,-0.0094,0.0036,0.0001
1476.TW,2024-07-17,0.2664,True,False,-0.0347,0.0205,0.0091,0.0132
1476.TW,2024-08-01,0.2664,True,False,-0.0296,-0.0106,0.0037,-0.0387
1476.TW,2024-08-16,0.086,True,False,0.0132,0.0405,0.0246,-0.0242
1476.TW,2024-08-21,0.086,True,False,0.0225,0.0315,-0.0112,-0.0643
1476.TW,2024-08-30,0.086,True,False,0.0168,0.0025,-0.0112,-0.0437
1476.TW,2024-09-03,0.086,True,False,0.0169,-0.0029,0.0225,-0.0567
1476.TW,2024-09-13,0.371,True,False,0.0317,-0.0518,-0.0205,-0.1153
1477.TW,2018-01-04,0.0614,True,True,0.0425,-0.0048,0.0618,0.0483
1477.TW,2018-01-18,0.0612,True,False,-0.0429,-0.0175,-0.0036,0.0568
1477.TW,2018-02-23,-0.1265,False,False,0.0187,0.0162,0.0112,0.013
1477.TW,2018-03-19,0.0499,True,True,0.0787,0.093,0.0112,0.0339
1477.TW,2018-03-29,0.0499,True,True,0.04,0.0729,-0.0218,0.0032
1477.TW,2018-04-10,0.0499,True,True,0.0109,0.0358,-0.0036,0.0176
1477.TW,2018-04-19,-0.1199,False,False,-0.0521,-0.0315,-0.0342,-0.0385
1477.TW,2018-04-30,-0.1199,False,False,-0.042,-0.0651,-0.0056,-0.0738
1477.TW,2018-06-04,0.1079,True,True,-0.0108,0.0067,0.1702,0.1173
1477.TW,2018-06-13,0.1256,True,False,0.0036,0.0079,0.0991,0.0482
1477.TW,2018-06-29,0.1256,True,False,0.0342,-0.0268,0.2021,0.1269
1477.TW,2018-07-09,0.1256,True,False,0.0571,0.0064,0.1677,0.1128
1477.TW,2018-07-30,0.0295,True,False,0.1309,0.1309,0.2364,0.3316
1477.TW,2018-08-01,0.0295,True,False,0.1449,0.1322,0.1812,0.3059
1477.TW,2018-08-03,0.0295,True,False,0.1522,0.1358,0.2065,0.3187
1477.TW,2018-08-10,0.0295,True,False,0.045,0.0368,0.1073,0.1971
1477.TW,2018-08-29,0.0325,True,False,-0.0222,-0.0233,0.1266,0.263
1477.TW,2018-08-31,0.0325,True,False,-0.0472,-0.0518,0.1509,0.2763
1477.TW,2018-09-19,0.022,True,False,0.0514,0.131,0.0836,0.209
1477.TW,2018-10-08,0.022,True,False,0.0224,0.0826,0.1438,0.26
1477.TW,2018-10-16,0.2302,True,False,0.0307,0.0584,0.089,0.1457
1477.TW,2018-10-24,0.2302,True,False,0.0735,0.0916,0.0765,0.0952
1477.TW,2018-10-29,0.2302,True,False,0.1054,0.1001,0.1145,0.1114
1477.TW,2018-11-07,0.2302,True,False,0.0456,0.0679,0.1824,0.1875
1477.TW,2018-11-09,0.2302,True,False,0.0488,0.079,0.1982,0.201
1477.TW,2018-11-20,0.1266,True,False,-0.0602,-0.051,0.0774,0.026
1477.TW,2018-12-27,0.1671,True,False,0.1068,0.0745,0.2404,0.1221
1477.TW,2019-01-09,0.1671,True,False,0.0833,0.0516,0.1833,0.0465
1477.TW,2019-01-14,0.2075,True,False,0.0479,-0.0017,0.125,-0.0167
1477.TW,2019-01-22,0.2075,True,False,0.0,-0.0392,0.1536,0.0328
1477.TW,2019-01-30,0.2075,True,False,0.0263,-0.0127,0.1132,0.017
1477.TW,2019-02-14,0.3591,True,False,0.0433,0.0054,0.0941,0.0436
1477.TW,2019-02-20,0.3591,True,False,0.0635,0.0242,0.1218,0.095
1477.TW,2019-03-06,0.3591,True,False,0.0966,0.055,0.0444,0.0236
1477.TW,2019-03-26,0.2207,True,False,0.0188,-0.0416,0.0,-0.0324
1477.TW,2019-04-15,0.3489,True,False,0.033,0.0599,-0.0236,-0.0279
1477.TW,2019-04-24,0.3489,True,False,0.0023,0.0775,-0.0023,-0.0084
1477.TW,2019-05-13,0.1244,True,False,-0.0531,-0.0438,-0.1071,-0.115
1477.TW,2019-05-17,0.1244,True,False,-0.0938,-0.0996,-0.1451,-0.1723
1477.TW,2019-05-27,0.1244,True,False,-0.0136,-0.0603,-0.0892,-0.1494
1477.TW,2019-06-20,0.4031,True,False,-0.0164,-0.0392,-0.1347,-0.1857
1477.TW,2019-07-02,0.4031,True,False,-0.0756,-0.0933,-0.1691,-0.2039
1477.TW,2019-07-16,0.1624,True,False,-0.089,-0.0606,-0.1224,-0.1884
1477.TW,2019-07-18,0.1624,True,False,-0.092,-0.0718,-0.1023,-0.1748
1477.TW,2019-08-21,-0.1047,False,False,-0.0705,-0.1149,-0.206,-0.3558
1477.TW,2019-08-29,-0.1047,False,False,-0.0951,-0.1621,-0.1766,-0.3306
1477.TW,2020-06-08,-0.3771,False,False,0.0253,-0.0378,0.2651,0.1059
1477.TW,2020-06-16,-0.3026,False,False,0.1618,0.0808,0.2432,0.0739
1477.TW,2020-07-02,-0.3026,False,False,0.1313,-0.0141,0.1473,0.0416
1477.TW,2020-07-13,-0.0629,False,False,0.0533,-0.0542,-0.0059,-0.1049
1477.TW,2020-07-30,-0.0629,False,False,0.108,0.1031,0.0767,0.0628
1477.TW,2020-08-12,0.0449,True,True,0.0383,0.0475,0.0464,-0.0005
1477.TW,2020-08-14,0.0449,True,True,0.008,0.02,0.0161,-0.0246
1477.TW,2020-08-24,0.0449,True,True,-0.0761,-0.0892,-0.0533,-0.1605
1477.TW,2020-08-28,0.0449,True,True,-0.1646,-0.1371,-0.0723,-0.1733
1477.TW,2020-09-02,0.0449,True,True,-0.1471,-0.1471,-0.0798,-0.1798
1477.TW,2020-10-16,-0.1477,False,False,0.0418,0.0038,0.0613,-0.1957
1477.TW,2020-10-27,-0.1477,False,False,0.0396,-0.0495,0.0554,-0.2545
1477.TW,2020-11-04,-0.1477,False,False,-0.0211,-0.1082,0.0257,-0.2291
1477.TW,2020-11-06,-0.1477,False,False,-0.0208,-0.1202,0.0123,-0.2398
