symbol,market,date,gap_type,gap_size,vol_ratio,vol_confirmed,makes_new_high,fast_filled,unfilled_10d,excess10,excess20,excess60,post20,post60
3653.TW,tw,2025-03-07,down,0.0117,0.63,False,False,False,False,-0.0631,-0.1403,0.1309,-0.0922,0.3242
3653.TW,tw,2025-03-31,down,0.0238,1.76,True,False,False,False,-0.0095,0.0486,0.4187,0.3076,0.3358
3653.TW,tw,2025-04-07,down,0.0818,0.04,False,False,False,False,-0.0227,0.0578,0.3487,0.2635,0.3572
3653.TW,tw,2025-04-08,down,0.0998,0.24,False,False,False,False,0.0062,0.1578,0.5303,0.3477,0.416
3653.TW,tw,2025-04-09,down,0.0846,1.15,False,False,False,False,0.1097,0.2612,0.6275,0.2849,0.3575
3653.TW,tw,2025-04-10,up,0.0534,1.7,True,False,True,False,0.1003,0.255,0.5427,0.2851,0.2923
3653.TW,tw,2025-04-25,up,0.0138,1.24,False,False,False,True,0.1023,0.1972,0.1363,0.1358,-0.0287
3653.TW,tw,2025-08-04,down,0.0252,1.9,True,False,False,False,0.1969,0.6725,0.3639,0.3722,0.435
3653.TW,tw,2025-08-19,up,0.0216,1.6,True,True,True,False,0.3087,0.361,0.3756,0.0279,0.1288
3653.TW,tw,2025-08-25,up,0.0327,1.22,False,True,False,True,0.3592,0.1929,0.2861,-0.2012,0.0702
3653.TW,tw,2025-08-29,up,0.0233,1.07,False,True,False,True,0.036,-0.0427,0.1169,-0.0689,0.1371
3653.TW,tw,2025-09-01,up,0.0167,1.94,True,True,True,False,-0.0316,-0.0186,0.1184,-0.1098,0.1663
3653.TW,tw,2025-09-04,up,0.045,1.16,False,True,False,True,-0.0971,-0.1708,-0.0495,-0.1822,0.0332
3653.TW,tw,2025-09-30,up,0.0955,0.74,False,False,False,False,-0.119,-0.2364,0.0018,0.1232,-0.1009
3653.TW,tw,2025-10-13,down,0.0176,0.67,False,False,False,False,-0.0655,-0.0379,-0.0503,0.246,0.0331
3653.TW,tw,2025-11-06,up,0.0123,2.13,True,False,False,True,0.2344,0.2891,0.2038,0.0,-0.1498
3653.TW,tw,2025-11-13,up,0.0375,3.48,True,True,False,True,0.1129,0.1767,0.0784,-0.0312,-0.1115
3653.TW,tw,2025-11-20,up,0.0279,1.35,False,True,True,False,0.0441,0.0,-0.1498,-0.1874,-0.0137
3653.TW,tw,2025-12-05,up,0.0178,1.85,True,True,False,False,-0.1365,-0.2592,-0.167,-0.2262,0.3192
3653.TW,tw,2026-01-23,up,0.0176,2.41,True,True,False,True,0.0675,-0.016,0.5869,0.258,-0.2189
3653.TW,tw,2026-02-09,up,0.0133,0.89,False,True,False,False,-0.0482,0.2123,-0.2764,0.2261,-0.0949
3653.TW,tw,2026-03-04,down,0.0165,0.78,False,False,False,False,0.3528,0.3735,-0.0622,0.0654,-0.3893
3653.TW,tw,2026-03-05,up,0.0202,0.99,False,False,False,True,0.2601,0.2261,-0.0949,0.1747,-0.4229
3653.TW,tw,2026-03-10,up,0.0275,1.4,False,True,False,False,0.1408,0.1606,-0.3492,0.1837,-0.5218
3653.TW,tw,2026-03-18,up,0.0376,0.99,False,True,False,False,0.0227,0.0654,-0.3893,0.088,
3653.TW,tw,2026-03-24,up,0.0141,1.05,False,False,True,False,0.0096,0.1837,-0.5218,-0.3647,
3661.TW,tw,2018-01-25,up,0.0222,1.82,True,True,False,False,-0.1093,0.099,0.1832,0.3215,0.3173
3661.TW,tw,2018-02-06,down,0.0596,0.61,False,False,False,False,0.2008,0.3114,0.3124,0.0784,0.1611
3661.TW,tw,2018-02-21,up,0.0392,0.37,False,False,False,True,0.1558,0.1866,0.2451,-0.0777,0.1049
3661.TW,tw,2018-06-08,up,0.0267,1.83,True,True,True,False,-0.1527,-0.1691,-0.386,-0.0978,-0.3157
3661.TW,tw,2018-09-20,down,0.0558,1.37,False,False,False,False,-0.0818,-0.0977,-0.0711,0.0813,-0.0101
3661.TW,tw,2018-11-30,up,0.0147,3.73,True,True,False,False,-0.09,-0.1633,-0.0122,-0.044,-0.0706
3661.TW,tw,2018-12-05,down,0.0229,1.43,False,False,False,False,-0.0645,-0.0371,0.0379,0.0698,-0.0212
3661.TW,tw,2019-04-11,up,0.0193,2.5,True,False,True,False,0.0708,-0.0094,0.1813,-0.0033,0.0972
3661.TW,tw,2019-08-22,up,0.0217,2.36,True,True,False,True,-0.0494,0.2368,0.5754,0.3458,0.6167
3661.TW,tw,2020-01-30,down,0.0119,1.16,False,False,False,False,-0.0631,-0.0695,0.2149,-0.0507,0.2781
3661.TW,tw,2020-02-04,up,0.0109,0.75,False,False,True,False,-0.1045,0.0414,0.3306,-0.0063,0.505
3661.TW,tw,2020-02-17,down,0.0132,1.13,False,False,False,False,0.1152,-0.0034,0.4883,0.0008,0.3569
3661.TW,tw,2020-03-24,up,0.0181,0.36,False,False,False,True,0.1258,0.2656,1.0505,0.2333,1.4171
3661.TW,tw,2020-03-25,up,0.071,0.74,False,False,False,True,0.072,0.1992,1.101,0.2451,1.506
3661.TW,tw,2020-04-07,up,0.019,0.67,False,False,False,False,0.1075,0.1886,1.3025,0.1705,0.7532
3661.TW,tw,2020-06-23,up,0.0253,1.74,True,True,False,True,0.1158,0.099,-0.1006,0.1086,-0.2455
3661.TW,tw,2020-06-24,up,0.024,1.57,True,True,True,False,-0.0593,-0.0967,-0.1865,0.1698,-0.1648
3661.TW,tw,2020-07-22,up,0.0405,1.65,True,False,False,True,0.1568,0.1155,-0.1816,-0.189,-0.297
3661.TW,tw,2020-08-03,up,0.0184,1.67,True,True,False,True,0.0135,-0.1365,-0.2008,-0.2855,-0.1387
3661.TW,tw,2020-09-23,up,0.0115,1.33,False,False,True,False,-0.0588,-0.0997,0.0566,0.1388,0.2376
3661.TW,tw,2021-02-17,up,0.0532,1.26,False,False,False,True,-0.0043,0.1124,-0.4383,0.077,-0.3674
3661.TW,tw,2021-02-18,up,0.0237,2.78,True,True,False,False,-0.088,0.0107,-0.5053,0.0641,-0.3597
3661.TW,tw,2021-04-09,down,0.0998,0.21,False,False,False,False,-0.5038,-0.4704,-0.2384,0.221,0.5921
3661.TW,tw,2021-04-12,down,0.0998,0.03,False,False,False,False,-0.457,-0.371,-0.1763,0.2644,0.6351
3661.TW,tw,2021-04-13,down,0.0999,0.23,False,False,False,False,-0.3308,-0.2102,-0.0519,0.113,0.5404
3661.TW,tw,2021-04-14,down,0.0988,0.56,False,False,False,False,-0.1648,-0.1598,0.0635,0.035,0.355
3661.TW,tw,2021-04-15,down,0.0691,5.08,True,False,False,False,-0.0804,-0.0875,0.2064,0.1005,0.4013
3661.TW,tw,2021-08-23,up,0.0392,1.63,True,False,False,True,0.1067,0.3209,0.7799,0.2432,0.3665
3661.TW,tw,2021-11-01,up,0.0291,0.52,False,True,False,True,0.0603,-0.1183,-0.2649,-0.182,-0.1124
3661.TW,tw,2021-11-25,down,0.087,0.2,False,False,False,False,-0.0039,0.0188,0.1756,-0.0948,-0.037
3661.TW,tw,2022-04-15,down,0.0122,1.14,False,False,False,False,-0.0157,0.0408,-0.2143,0.0478,-0.1619
3661.TW,tw,2022-04-22,down,0.0117,1.85,True,False,False,False,0.0617,0.1487,-0.1419,-0.009,-0.1718
3661.TW,tw,2022-04-25,down,0.0224,1.52,True,False,False,False,0.1442,0.1431,-0.0991,-0.0851,-0.2059
3661.TW,tw,2022-05-06,down,0.0214,1.24,False,False,False,False,0.1077,-0.0185,-0.1873,-0.2154,-0.1848
3661.TW,tw,2022-05-30,up,0.0116,1.2,False,False,False,False,-0.0933,-0.1542,-0.0944,-0.1808,0.1055
3661.TW,tw,2022-08-11,up,0.0208,1.04,False,False,False,True,0.2696,0.4021,0.3725,0.1787,0.1149
3661.TW,tw,2022-09-12,up,0.029,1.05,False,True,False,False,-0.0184,0.0017,-0.0551,-0.2285,-0.0743
3661.TW,tw,2022-10-11,down,0.0383,0.17,False,False,False,False,-0.2598,-0.0693,-0.0357,0.299,0.2134
3661.TW,tw,2022-10-12,down,0.064,0.64,False,False,False,False,-0.1926,0.0161,0.038,0.3233,0.2066
3661.TW,tw,2022-11-07,up,0.0152,1.12,False,False,False,True,-0.0156,-0.0275,-0.0034,0.0076,-0.0063
3661.TW,tw,2022-12-09,up,0.0216,1.29,False,False,True,False,-0.085,-0.0736,0.3106,0.0355,0.3892
3661.TW,tw,2023-02-02,up,0.0101,1.42,False,True,False,True,0.0436,0.0376,0.3871,0.3138,0.6102
3661.TW,tw,2023-03-17,up,0.0222,1.86,True,True,False,True,0.0068,0.0738,0.3849,0.0216,0.4494
3661.TW,tw,2023-06-13,up,0.0211,1.03,False,True,False,True,0.0359,0.1035,0.4062,0.1675,0.4281
3661.TW,tw,2023-07-13,up,0.0105,1.59,True,True,True,False,0.0937,-0.0456,0.4494,0.1737,0.2717
3661.TW,tw,2023-08-08,up,0.027,1.14,False,False,True,False,0.1332,0.1582,0.3502,0.0886,0.3079
3661.TW,tw,2023-08-21,up,0.0744,0.3,False,False,False,True,0.115,0.1898,0.373,0.1181,0.2244
3661.TW,tw,2023-08-22,up,0.0693,1.23,False,True,False,True,0.0202,0.0886,0.3079,0.1286,0.2087
3661.TW,tw,2023-08-30,up,0.012,0.9,False,True,True,False,0.0419,0.0719,0.1311,0.0393,0.2918
3661.TW,tw,2023-10-26,down,0.025,0.78,False,False,False,False,0.2692,0.1893,0.3982,0.0185,0.1435
3661.TW,tw,2023-11-02,up,0.0147,1.43,False,True,True,False,0.0467,0.0478,0.2662,0.1115,0.2331
3661.TW,tw,2024-02-15,up,0.0378,1.07,False,True,True,False,-0.0235,-0.261,-0.5262,-0.3308,-0.5328
3661.TW,tw,2024-03-01,up,0.0217,1.09,False,False,False,False,-0.2408,-0.3308,-0.5328,-0.2323,-0.429
3661.TW,tw,2024-05-15,up,0.0498,1.64,True,False,False,False,-0.0164,-0.1386,-0.284,-0.2339,-0.1948
3661.TW,tw,2024-07-26,down,0.0268,0.95,False,False,False,False,-0.1497,-0.0239,-0.3449,0.0911,-0.0406
3661.TW,tw,2024-08-02,down,0.0348,1.0,False,False,False,False,0.0102,0.0968,-0.2125,-0.0057,-0.1083
3661.TW,tw,2024-08-05,down,0.0942,0.26,False,False,False,False,0.0189,0.1054,-0.1695,0.006,-0.1064
3661.TW,tw,2024-09-04,down,0.0351,1.17,False,False,False,False,-0.0547,-0.3123,-0.1525,-0.2305,0.3182
3661.TW,tw,2024-10-30,up,0.0105,1.6,True,False,False,True,0.1341,0.0751,0.566,0.1692,0.478
3661.TW,tw,2024-11-04,up,0.0442,1.96,True,True,False,True,0.0584,0.0455,0.4982,0.2964,0.4052
3661.TW,tw,2024-12-17,up,0.0294,1.23,False,True,False,True,-0.0052,-0.1053,-0.1012,0.0708,-0.1642
3661.TW,tw,2025-02-03,down,0.0337,1.36,False,False,False,False,0.1949,0.056,-0.1207,-0.1245,-0.1687
3661.TW,tw,2025-03-03,down,0.0365,1.58,True,False,False,False,-0.0689,-0.0276,-0.042,-0.107,-0.0833
3661.TW,tw,2025-04-07,down,0.0841,0.02,False,False,False,False,-0.1223,-0.1296,0.1034,0.2211,0.4391
3661.TW,tw,2025-04-08,down,0.0981,0.22,False,False,False,False,-0.094,-0.0792,0.1826,0.3164,0.5818
3661.TW,tw,2025-04-09,down,0.0417,2.11,True,False,False,False,-0.0419,0.0251,0.3033,0.2758,0.6212
3661.TW,tw,2025-04-10,up,0.0314,0.31,False,False,True,False,-0.0186,-0.0095,0.3,0.2905,0.525
3661.TW,tw,2025-04-14,up,0.0376,1.46,False,False,False,False,-0.039,0.116,0.3153,0.2347,0.5247
3661.TW,tw,2025-05-13,up,0.0474,1.87,True,True,False,True,0.0601,-0.001,0.2157,-0.0694,0.1536
3661.TW,tw,2025-06-02,down,0.0232,0.75,False,False,False,False,-0.1037,0.0382,0.2552,0.2102,0.3489
3661.TW,tw,2025-06-17,up,0.017,1.69,True,False,False,True,0.1001,0.137,0.2396,0.1533,-0.1283
3661.TW,tw,2025-07-01,up,0.0129,1.45,False,True,False,True,0.0301,0.1533,-0.1283,0.148,-0.2191
3661.TW,tw,2025-08-20,down,0.0149,1.94,True,False,False,False,0.0929,-0.0529,-0.2729,-0.3142,-0.3284
3661.TW,tw,2025-08-25,up,0.02,0.86,False,False,False,True,0.0179,-0.1147,-0.3608,-0.2795,-0.3825
3661.TW,tw,2025-10-13,down,0.013,0.96,False,False,False,False,-0.129,0.0475,-0.0809,0.0098,-0.0809
3661.TW,tw,2025-10-31,up,0.0104,1.33,False,False,False,False,0.0514,-0.0173,-0.1627,-0.111,-0.3008
3661.TW,tw,2025-12-09,up,0.011,0.87,False,False,False,False,-0.0138,0.0021,-0.2437,-0.126,-0.3801
3661.TW,tw,2026-01-02,up,0.0156,1.99,True,True,False,False,-0.1566,-0.24,-0.391,-0.0914,-0.005
3661.TW,tw,2026-03-04,down,0.0194,1.09,False,False,False,False,0.0286,-0.123,0.1606,-0.0165,-0.0649
3661.TW,tw,2026-03-09,down,0.0636,1.15,False,False,False,False,0.0563,-0.1212,0.0075,0.1113,-0.0721
3661.TW,tw,2026-03-31,down,0.031,2.28,True,False,False,False,0.2235,0.4131,0.1599,0.2028,
3665.TW,tw,2018-02-09,down,0.0526,1.66,True,False,False,False,0.095,0.1823,-0.1397,-0.1505,-0.1467
3665.TW,tw,2018-02-21,up,0.0167,1.09,False,False,False,True,0.0815,0.0697,-0.1721,-0.1249,-0.1868
3665.TW,tw,2018-03-28,down,0.0236,2.36,True,False,False,False,-0.0219,-0.1161,-0.1248,-0.1763,-0.163
3665.TW,tw,2018-04-03,down,0.0195,2.02,True,False,False,False,0.1248,-0.014,-0.0002,-0.1726,-0.189
3665.TW,tw,2018-04-09,up,0.0552,2.03,True,False,False,True,0.0026,-0.0536,-0.1738,-0.1409,-0.172
3665.TW,tw,2018-05-03,down,0.025,1.4,False,False,False,False,-0.0119,-0.0037,-0.1268,0.0954,-0.027
3665.TW,tw,2018-05-08,up,0.0376,1.47,False,False,False,False,-0.0869,-0.0402,-0.1755,0.0438,-0.1496
3665.TW,tw,2018-05-14,down,0.0252,1.64,True,False,False,False,0.0084,0.1226,0.0245,0.0873,-0.2192
3665.TW,tw,2018-06-07,up,0.0702,1.44,False,True,False,False,-0.0524,-0.204,-0.3904,-0.167,-0.3864
3665.TW,tw,2018-07-04,down,0.0252,2.12,True,False,False,False,0.0151,-0.0419,-0.2955,-0.1183,-0.2879
3665.TW,tw,2018-07-10,up,0.0128,1.64,True,False,False,False,-0.0941,0.0394,-0.2122,-0.1128,-0.1184
3665.TW,tw,2018-08-13,down,0.0288,2.36,True,False,False,False,-0.2337,-0.2862,-0.0046,0.0185,0.345
3665.TW,tw,2018-09-28,down,0.0266,1.82,True,False,False,False,0.0576,0.2042,0.5611,0.2643,0.4658
3665.TW,tw,2018-10-02,up,0.0188,3.36,True,False,False,False,-0.0245,0.0868,0.3698,0.2458,0.4525
3665.TW,tw,2018-10-05,down,0.0182,1.81,True,False,False,False,0.0643,0.2396,0.5809,0.3154,0.4454
3665.TW,tw,2018-10-11,down,0.0699,0.87,False,False,False,False,0.2999,0.4469,0.6235,0.1479,0.2217
3665.TW,tw,2018-10-17,up,0.0104,1.68,True,False,False,False,0.1233,0.2458,0.4525,0.1841,0.1241
3665.TW,tw,2018-12-03,up,0.0203,1.04,False,True,True,False,-0.0063,0.0957,-0.039,0.0496,-0.0504
3665.TW,tw,2018-12-27,up,0.0144,1.92,True,True,False,False,-0.0133,-0.1696,-0.1206,-0.1132,-0.2124
3665.TW,tw,2019-01-04,down,0.0148,1.21,False,False,False,False,0.0406,-0.1034,-0.1045,-0.1277,-0.2016
3665.TW,tw,2019-01-11,up,0.0124,1.49,False,False,False,False,-0.1453,-0.0833,-0.1839,0.0348,0.0103
3665.TW,tw,2019-01-21,down,0.0216,1.91,True,False,False,False,-0.0458,-0.0234,-0.0928,0.1071,0.0866
3665.TW,tw,2019-10-24,up,0.0141,4.38,True,False,True,False,-0.0777,-0.0119,-0.0223,0.054,-0.0416
3665.TW,tw,2020-01-30,down,0.0194,1.05,False,False,False,False,-0.0961,-0.1307,-0.1074,-0.0924,-0.0134
3665.TW,tw,2020-03-13,down,0.0435,2.7,True,False,False,False,-0.0221,0.0618,0.1953,0.1243,0.2522
3665.TW,tw,2020-03-23,down,0.0325,1.24,False,False,False,False,0.2376,0.2351,0.3786,0.0238,0.1286
3665.TW,tw,2020-03-25,up,0.0255,1.6,True,False,False,True,0.1308,0.1405,0.2989,0.0354,0.0858
3665.TW,tw,2020-04-15,up,0.0144,1.25,False,True,False,False,-0.0281,-0.0341,0.0002,0.0527,-0.1346
3665.TW,tw,2020-06-01,up,0.0127,2.17,True,True,False,True,-0.0223,-0.0244,-0.0208,-0.0876,0.0572
3665.TW,tw,2021-05-17,down,0.0781,2.94,True,False,False,False,0.0567,0.0195,0.0725,0.0744,-0.0097
3665.TW,tw,2021-09-01,up,0.0263,1.83,True,False,False,True,0.0124,-0.001,0.0945,0.1209,0.0346
3665.TW,tw,2021-10-04,up,0.0984,1.3,False,False,False,True,0.0285,0.0439,-0.0526,-0.0291,-0.0785
3665.TW,tw,2022-10-11,down,0.014,0.81,False,False,False,False,-0.0129,-0.0543,-0.2443,-0.2523,-0.2571
3665.TW,tw,2022-12-28,down,0.0101,0.71,False,False,False,False,-0.0006,0.037,0.0451,0.0661,-0.0232
3665.TW,tw,2023-01-30,up,0.0336,3.82,True,True,False,True,0.0052,0.0619,0.0099,0.0354,-0.0083
3665.TW,tw,2023-08-28,down,0.0469,3.79,True,False,False,False,0.0456,0.1537,0.0773,0.018,0.0324
3665.TW,tw,2024-06-28,up,0.0164,0.92,False,True,True,False,-0.021,0.0976,0.2465,0.1162,0.2285
3665.TW,tw,2024-07-23,up,0.013,0.9,False,False,True,False,0.0078,0.0959,0.1769,0.1124,0.1883
3665.TW,tw,2024-08-05,down,0.0476,1.01,False,False,False,False,0.0585,0.1281,0.1747,0.0088,0.3015
3665.TW,tw,2024-08-09,up,0.0161,0.81,False,False,False,True,0.0909,0.1014,0.2269,0.0373,0.4069
3665.TW,tw,2024-09-04,down,0.0197,1.23,False,False,False,False,-0.0508,-0.0049,0.6111,0.0933,0.3681
3665.TW,tw,2024-11-08,up,0.0138,1.81,True,True,False,True,0.2449,0.3791,0.337,-0.0182,-0.0304
3665.TW,tw,2025-02-03,down,0.0453,1.54,True,False,False,False,0.1066,0.0358,0.1116,-0.0482,0.0146
3665.TW,tw,2025-02-06,up,0.0214,1.35,False,False,False,True,0.1249,-0.0267,0.0881,-0.0677,-0.0451
3665.TW,tw,2025-03-11,down,0.0243,1.21,False,False,False,False,0.0723,-0.1201,0.1441,0.028,0.323
3665.TW,tw,2025-03-27,down,0.0259,0.63,False,False,False,False,-0.0276,0.0457,0.4026,0.1719,0.7361
3665.TW,tw,2025-03-31,down,0.0204,0.93,False,False,False,False,0.0245,0.0895,0.487,0.1413,0.6211
3665.TW,tw,2025-04-07,down,0.085,0.04,False,False,False,False,0.0419,0.2099,0.5749,0.1023,0.555
3665.TW,tw,2025-04-08,down,0.0994,0.42,False,False,False,False,0.1371,0.3009,0.7942,0.1041,0.5295
3665.TW,tw,2025-04-09,down,0.0276,1.85,True,False,False,False,0.247,0.4306,1.0227,0.0923,0.4786
3665.TW,tw,2025-04-10,up,0.0185,0.44,False,False,True,False,0.2813,0.3999,0.8765,0.0578,0.4013
3665.TW,tw,2025-04-14,up,0.0154,1.81,True,False,False,True,0.0843,0.1719,0.7361,0.0914,0.3563
3665.TW,tw,2025-09-04,up,0.0132,1.65,True,False,False,True,-0.0276,-0.1482,0.2475,0.0369,0.1886
3665.TW,tw,2025-10-09,up,0.0141,1.23,False,False,False,True,0.2041,0.3607,0.1602,0.2053,-0.1773
3665.TW,tw,2025-10-27,up,0.0112,0.84,False,True,False,False,0.1275,0.2053,-0.1773,-0.0186,-0.294
3665.TW,tw,2025-11-10,up,0.0317,1.22,False,True,False,True,0.0763,-0.0186,-0.294,-0.1191,-0.4036
3665.TW,tw,2025-11-20,up,0.0215,0.98,False,True,True,False,-0.0941,-0.1429,-0.5281,-0.088,-0.1803
3665.TW,tw,2025-11-21,down,0.012,1.19,False,False,False,False,-0.0983,-0.1471,-0.4965,-0.0891,-0.1848
3665.TW,tw,2025-12-15,down,0.0131,0.59,False,False,False,False,-0.0171,-0.113,0.001,-0.1982,0.1061
3665.TW,tw,2026-03-03,up,0.0357,2.53,True,True,False,False,0.0844,0.139,-0.0709,0.2675,-0.0025
3665.TW,tw,2026-03-05,up,0.0368,1.37,False,True,True,False,0.0152,0.1547,-0.0932,0.3177,-0.1609
3665.TW,tw,2026-03-09,down,0.0673,0.21,False,False,False,False,0.1009,0.1872,-0.0905,0.2805,-0.2587
3693.TWO,tw,2018-04-09,down,0.0116,0.88,False,False,False,False,0.0066,-0.0875,0.4074,-0.021,0.3127
3693.TWO,tw,2018-05-29,down,0.0121,0.94,False,False,False,False,0.4577,0.4677,0.3056,-0.0607,-0.1572
3693.TWO,tw,2018-06-08,up,0.0545,3.51,True,True,False,True,0.1798,0.2201,0.0394,-0.0561,-0.2167
3693.TWO,tw,2018-06-11,up,0.0155,4.29,True,True,False,True,0.1115,0.0282,-0.0579,-0.1133,-0.2589
3693.TWO,tw,2018-06-12,up,0.034,3.39,True,True,False,False,0.0148,-0.0607,-0.1572,-0.1038,-0.2755
3693.TWO,tw,2018-06-13,up,0.0704,1.88,True,True,False,False,-0.0285,-0.1181,-0.2295,-0.1475,-0.3134
3693.TWO,tw,2018-10-11,down,0.0236,4.27,True,False,False,False,0.0276,-0.0613,0.0218,-0.0437,0.0352
3693.TWO,tw,2018-10-12,down,0.0653,6.54,True,False,False,False,0.1335,0.0593,0.1291,-0.0359,0.0469
3693.TWO,tw,2018-10-17,up,0.0129,0.87,False,False,True,False,0.0752,0.018,0.1497,-0.0424,0.0089
3693.TWO,tw,2018-11-06,down,0.0289,0.41,False,False,False,False,0.0272,0.0328,0.0944,-0.0111,0.2523
3693.TWO,tw,2019-01-09,up,0.0703,11.93,True,True,False,True,-0.0572,0.055,0.2296,0.1785,0.2069
3693.TWO,tw,2019-03-11,up,0.0943,1.06,False,True,False,True,0.0315,0.0083,-0.1196,-0.1265,-0.2057
3693.TWO,tw,2019-03-12,up,0.0992,1.54,True,True,False,True,-0.0409,-0.0693,-0.2009,-0.1416,-0.2111
3693.TWO,tw,2019-03-13,up,0.0714,11.53,True,True,False,False,-0.1373,-0.1521,-0.2979,-0.1384,-0.2028
3693.TWO,tw,2019-04-10,down,0.0167,1.03,False,False,False,False,-0.1007,-0.13,-0.1323,-0.0941,-0.1116
3693.TWO,tw,2019-09-10,down,0.0162,1.3,False,False,False,False,-0.0332,-0.1041,-0.1501,-0.0933,-0.1879
3693.TWO,tw,2019-12-02,down,0.0113,0.51,False,False,False,False,0.0779,0.0893,0.087,0.0714,-0.1239
3693.TWO,tw,2019-12-09,up,0.0348,10.1,True,True,False,False,-0.0677,-0.065,-0.1333,0.0527,-0.1433
3693.TWO,tw,2020-03-10,down,0.011,1.35,False,False,False,False,-0.1334,-0.0555,1.3242,0.1167,1.6283
3693.TWO,tw,2020-03-17,down,0.0313,1.45,False,False,False,False,-0.0247,0.054,1.5266,0.0743,1.5082
3693.TWO,tw,2020-03-19,down,0.0231,2.89,True,False,False,False,0.0249,0.089,1.8813,0.122,1.4621
3693.TWO,tw,2020-03-24,up,0.0139,0.31,False,False,False,True,0.1194,0.1167,1.6283,0.0963,1.2076
3693.TWO,tw,2020-03-30,down,0.0112,0.32,False,False,False,False,0.1012,0.1078,1.5498,0.4347,1.078
3693.TWO,tw,2020-05-13,up,0.0913,4.93,True,True,False,True,0.5509,0.847,0.3835,0.1127,-0.326
3693.TWO,tw,2020-05-14,up,0.0994,4.92,True,True,False,True,0.2635,0.5583,0.1013,0.1909,-0.1812
3693.TWO,tw,2020-05-15,up,0.0584,11.89,True,True,False,True,0.2546,0.432,-0.0292,0.096,-0.2059
3693.TWO,tw,2020-05-26,up,0.0133,2.38,True,True,True,False,0.0484,0.1719,-0.391,-0.0625,-0.3127
3693.TWO,tw,2020-05-28,down,0.071,0.65,False,False,False,False,0.2192,0.1909,-0.1812,-0.1274,-0.3724
3693.TWO,tw,2020-06-01,up,0.0458,1.57,True,True,False,True,0.0028,-0.024,-0.3243,-0.1958,-0.3633
3693.TWO,tw,2020-06-04,up,0.0263,3.2,True,True,True,False,-0.113,-0.1926,-0.4184,-0.2318,-0.4132
3693.TWO,tw,2020-06-29,down,0.0173,0.49,False,False,False,False,-0.1057,-0.316,-0.4149,-0.2171,-0.3084
3693.TWO,tw,2020-07-30,up,0.0477,1.57,True,False,False,False,-0.0975,-0.0666,-0.3478,-0.0468,-0.2111
3693.TWO,tw,2020-08-24,up,0.0191,1.38,False,False,False,True,-0.0408,-0.105,-0.3067,-0.0665,-0.2675
3693.TWO,tw,2020-10-12,down,0.0185,1.18,False,False,False,False,-0.1061,0.0155,-0.2029,0.0374,-0.266
3693.TWO,tw,2020-11-03,up,0.0124,1.03,False,False,False,True,-0.0109,0.0053,-0.3836,-0.0273,-0.3604
3693.TWO,tw,2020-11-05,up,0.024,1.36,False,False,False,True,-0.0479,-0.0365,-0.3871,-0.0236,-0.3495
3693.TWO,tw,2020-12-07,up,0.0133,5.32,True,True,True,False,-0.1431,-0.1875,-0.44,-0.2035,-0.203
3693.TWO,tw,2021-01-22,down,0.0123,2.44,True,False,False,False,-0.0001,-0.0125,0.092,0.115,-0.0781
3693.TWO,tw,2021-02-17,up,0.0105,0.71,False,False,False,False,0.0038,0.1323,-0.0394,0.3779,-0.0681
3693.TWO,tw,2021-03-17,up,0.01,8.26,True,True,False,True,0.172,0.0527,-0.1981,-0.1668,-0.3306
3693.TWO,tw,2021-03-31,up,0.1,3.16,True,True,False,False,-0.1066,-0.1668,-0.3306,-0.2037,-0.1722
3693.TWO,tw,2021-04-01,up,0.0392,11.88,True,True,False,False,-0.1476,-0.2352,-0.3597,-0.1758,-0.1744
3693.TWO,tw,2021-05-17,down,0.0436,2.29,True,False,False,False,0.0405,0.006,0.0444,-0.027,-0.0271
3693.TWO,tw,2021-07-07,up,0.015,9.12,True,True,False,False,-0.0163,-0.0347,-0.0275,-0.1032,0.1026
3693.TWO,tw,2021-09-09,up,0.0232,4.62,True,True,False,True,0.0525,0.201,0.1967,0.3325,0.1952
3693.TWO,tw,2021-10-01,down,0.0105,0.96,False,False,False,False,0.1184,0.4575,0.2525,-0.0469,0.1353
3693.TWO,tw,2021-10-05,up,0.0189,0.57,False,True,False,True,0.1626,0.2576,0.2122,-0.1045,0.0157
3693.TWO,tw,2021-10-13,up,0.0685,6.88,True,True,True,False,0.08,-0.0574,-0.0699,-0.2179,-0.1143
3693.TWO,tw,2021-11-10,down,0.0661,0.48,False,False,False,False,-0.1043,-0.0526,-0.0229,0.0817,0.0991
3693.TWO,tw,2021-11-11,down,0.0508,1.52,True,False,False,False,-0.0365,-0.0177,0.0668,0.0893,0.0952
3693.TWO,tw,2022-04-25,down,0.0204,0.93,False,False,False,False,0.0041,-0.0771,0.1728,-0.0459,0.2355
3693.TWO,tw,2022-04-27,down,0.0257,0.61,False,False,False,False,-0.0358,-0.0427,0.2219,0.0759,0.3915
3693.TWO,tw,2022-06-09,up,0.0243,3.29,True,True,False,False,0.0275,0.0342,0.5709,0.1341,0.5587
3693.TWO,tw,2022-07-11,up,0.0996,4.51,True,True,False,True,0.0231,0.0753,0.3319,0.0794,0.2761
3693.TWO,tw,2022-08-11,up,0.0388,4.55,True,False,False,True,0.0574,0.225,0.2423,0.0968,0.2536
3693.TWO,tw,2022-10-17,down,0.0184,1.83,True,False,False,False,0.0107,0.0672,0.5987,0.137,0.9117
